position,gotchiID,name,withSetsRarityScore,kinship,experience,level,originalOwner,originalWeight,weightAmongEligible,reward
3388,23288,Based and chep,556,1973,1270,6,0x3e01cbe85caddb812a0483335f69815dafcb8eb7,0.000480676846,0.000054283966,0.010051354925
3390,15981,Antoninus Pius,556,1946,1580,6,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,0.000480410271,0.000054253861,0.010045780624
3391,7101,Fiat,556,1897,3420,9,0xb5625ce0797a7a93eaf9fbbcf097862be18efd07,0.000480277098,0.000054238822,0.010042995865
3392,16679,""" Grape """,556,1857,4130,10,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0.000480144001,0.000054223791,0.010040212699
3394,13225,FRODO,556,1745,3490,9,0xdf631777df4debcbcd647e85bdcb868b43663ba0,0.000479878036,0.000054193755,0.010034651139
3397,3799,BRS RANKED,556,1628,2840,8,0x79f563398ff8a5a5ff18650e56b9bac8be84bfa5,0.000479479657,0.000054148765,0.010026320711
3398,10154,Litecoin Larry,556,1627,4145,10,0x6fcf9d80e2b597f4b3fa764b5626f573a9fc93d3,0.000479347016,0.000054133786,0.010023547072
3399,19203,Louis Paasteur,556,1708,1870,7,0x8f9be4310f9abb0e5843cc6363908c9b01dfeb3f,0.000479214450,0.000054118815,0.010020775016
3402,12145,Etherchi,556,1484,2680,8,0xa02a7a705c8776c58fc8f3f8df5189eaef8f26fd,0.000478817207,0.000054073953,0.010012468334
3406,24468,Size Matters,556,1261,3150,8,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0.000478288606,0.000054014257,0.010001414838
3407,17887,Nad,556,1322,735,4,0x3516beb62fd21a7795f2e297c43b4fb7b223075e,0.000478156644,0.000053999354,0.009998655397
3409,21152,Aerodrome,556,1170,1220,5,0x4edb4161d16c89b71aec027930a943c3d4cf0777,0.000477892945,0.000053969574,0.009993141228
3410,20433,Nezuko Kamado,556,1131,1350,6,0x4cb087cc190943591852f54d1d82e3647228e2c2,0.000477761208,0.000053954697,0.009990386496
3428,3155,Dont't DC,556,48,1065,5,0x7d7c9ac6c7e950b356dd3f801a79f55ed284a157,0.000475402691,0.000053688344,0.009941067938
3435,15262,MR.BAD,556,3,1930,7,0xd9d54f0f67fde251ab41ffb36579f308b592d905,0.000474491966,0.000053585493,0.009922023912
3442,1426,Gaalaaxy,555,3380,4195,10,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,0.000473584834,0.000053483049,0.009903055027
3443,7067,PRETTY PRETTY GOOD,555,3369,4970,10,0xedd46a46aa5af54ad3c8a651caee2c75c9f2c325,0.000473455536,0.000053468447,0.009900351294
3444,7377,John Michael Osbourne,555,3223,4705,10,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,0.000473326310,0.000053453853,0.009897649084
3445,5419,GOLD GOTCHI,555,3175,4435,10,0x4eb172821b5bc013269c4f6f6204f092d44197ec,0.000473197158,0.000053439268,0.009894948396
3448,18247,Gameboy,555,3093,4590,10,0x180f207f8747a966ec94277a69610162d7fa3ff1,0.000472810136,0.000053395560,0.009886855448
3450,19920,Allow,555,3059,4465,10,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.000472552484,0.000053366463,0.009881467735
3451,19883,Gr3g0r,555,3049,4685,10,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0.000472423767,0.000053351927,0.009878776150
3452,8222,Link-TeamG,555,3011,3685,9,0x3d3d9e2f292ab523d2c518813be4416d1d641621,0.000472295122,0.000053337399,0.009876086077
3453,21658,SUPER CUTIEST 21658,555,3011,3740,9,0xc7d3e24f018401b34aec1858dca3f6e74155330d,0.000472166549,0.000053322879,0.009873397516
3454,21625,$Rari,555,3010,4215,10,0x472d7e705f3baa44f82bff5b397330015d810828,0.000472038049,0.000053308367,0.009870710465
3456,14661,Caatchy-TeamG,555,2997,3680,9,0x3d3d9e2f292ab523d2c518813be4416d1d641621,0.000471781265,0.000053279368,0.009865340888
3457,4142,AIM,555,2996,3295,9,0x180f207f8747a966ec94277a69610162d7fa3ff1,0.000471652981,0.000053264880,0.009862658359
3458,16353,Chunky Monkey,555,2995,4265,10,0xfaff4170e628aef5c5ce84c47ebddb5a99517fe2,0.000471524768,0.000053250401,0.009859977336
3459,14961,let's race,555,2966,4520,10,0xdc5aac3b5bd12aff946a6c263172bfc0392883d1,0.000471396628,0.000053235930,0.009857297816
3460,3427,Lindsey Lohan,555,2929,4535,10,0x547c0dbd2fc303c8e97475ec072a58de60ec134a,0.000471268560,0.000053221467,0.009854619799
3461,13878,The Ronin,555,2882,4465,10,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0.000471140563,0.000053207012,0.009851943282
3462,2459,Paul,555,2928,1940,7,0x60ed33735c9c29ec2c26b8ec734e36d5b6fa1eab,0.000471012638,0.000053192565,0.009849268266
3463,2457,Sam,555,2927,1935,7,0x60ed33735c9c29ec2c26b8ec734e36d5b6fa1eab,0.000470884785,0.000053178126,0.009846594748
3464,10335,Orchid,555,2767,3090,8,0x3d3d9e2f292ab523d2c518813be4416d1d641621,0.000470757003,0.000053163695,0.009843922728
3465,7475,Mikish Mug,555,2763,1985,7,0x6b3be6c88c8875168c694e57e62d1de554ee6902,0.000470629293,0.000053149273,0.009841252203
3466,10842,Brida,555,2679,2190,7,0x03b16ab6e23bdbeeab719d8e4c49d63674876253,0.000470501655,0.000053134858,0.009838583173
3467,10398,GFA_The Mask,555,2668,4680,10,0x54fd0462b48f4758331357239546a799294f0b7c,0.000470374088,0.000053120452,0.009835915637
3468,23439,PPVVVPP,555,2644,3120,8,0x6f88d648e83a1a4b2e9d61304c9ce5d1ea9a9ca9,0.000470246592,0.000053106053,0.009833249593
3469,14208,black542,555,2636,3660,9,0xeae9c2a2c803becbc81f3a485a7cda9d03e33165,0.000470119167,0.000053091663,0.009830585040
3470,271,Aangelica,555,2635,3185,8,0x3d3d9e2f292ab523d2c518813be4416d1d641621,0.000469991814,0.000053077281,0.009827921977
3471,11273,Karl Heinrich Marx,555,2607,1700,6,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,0.000469864532,0.000053062906,0.009825260402
3472,22145,bb-10,555,2605,4530,10,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0.000469737321,0.000053048540,0.009822600314
3473,19886,anddesertyou,555,2589,3420,9,0xeb8c587a8b3bcb23efbf6d4e41c6ac1f90bf5c27,0.000469610181,0.000053034182,0.009819941712
3474,12154,LL cool,555,2559,3290,9,0x7540db3e26d453ee6298bbdd263a8e4d88bfbe7f,0.000469483112,0.000053019832,0.009817284595
3475,7119,Banteg's Vision,555,2543,1070,5,0x160fbd013c8821403f9f5f6868b6f50cda050be3,0.000469356114,0.000053005490,0.009814628961
3476,24852,Enid,555,2579,4470,10,0x05ebff07711a5b6042c27fdaa683a5c6d55b6684,0.000469229187,0.000052991155,0.009811974810
3477,21984,Pam Dipinvestment,555,2530,1520,6,0x579361d2636152df34db1d6dfd343f5037ddc71d,0.000469102331,0.000052976829,0.009809322139
3478,18215,AAVERSE,555,2618,870,5,0xc7d61f99980e6575409680e6ceec3345f53c62e7,0.000468975545,0.000052962511,0.009806670948
3479,24677,Eric The Nameless,555,2494,2980,8,0x85362d4700d2f8d55d1d779b31b837c863ae3c14,0.000468848830,0.000052948201,0.009804021235
3481,21637,GFA - C1PPCQC,555,2443,1840,7,0x119cbec59eb0bfb89971fcb96e3b1cad8a66e2d9,0.000468595613,0.000052919604,0.009798726240
3482,5330,Zapper.fi,555,2526,3795,9,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0.000468469110,0.000052905318,0.009796080955
3484,22866,Polyghoul,555,2427,280,3,0x160fbd013c8821403f9f5f6868b6f50cda050be3,0.000468216315,0.000052876769,0.009790794805
3485,18485,Turk,555,2400,4110,10,0xd281f988242c900d67ff2aafabe683b8004ee778,0.000468090023,0.000052862507,0.009788153936
3487,6974,FENG LOVE,555,2284,1480,6,0x3e01cbe85caddb812a0483335f69815dafcb8eb7,0.000467837650,0.000052834006,0.009782876607
3489,22307,MATT R,555,2192,2185,7,0x451d5140852b90ba1f337d9094a359323341fad2,0.000467585558,0.000052805536,0.009777605147
3495,5645,Honey,555,1887,1105,5,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,0.000466830960,0.000052720318,0.009761825881
3496,24002,dmg,555,1958,1260,6,0x5b95a971b4583a5f011e9da082acdd679b870d06,0.000466705438,0.000052706143,0.009759201111
3497,20200,Tim Cook,555,1733,4080,10,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0.000466579986,0.000052691975,0.009756577798
3498,1192,Krycek,555,1733,3270,9,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0.000466454603,0.000052677815,0.009753955939
3499,13321,Gotchinema,555,1718,3345,9,0x0465c733bcbc4e15f15d393d919cf6dc8ae757ce,0.000466329290,0.000052663663,0.009751335534
3501,13931,Max Holloway,555,1676,1690,6,0x8f9be4310f9abb0e5843cc6363908c9b01dfeb3f,0.000466078872,0.000052635383,0.009746099080
3502,3380,Schiz,555,1527,1070,5,0xce3214768474f006c50189d2d9583f19e3791f96,0.000465953767,0.000052621254,0.009743483029
3508,22861,pcwSg8,555,937,1485,6,0xd144bd603b2399f578af0c6efc30cec9c727c8b2,0.000465204589,0.000052536648,0.009727817104
3521,14361,ALBERTINE,555,123,1340,6,0x583a2892742c92672fbcc513ad04307ae315b238,0.000463589869,0.000052354294,0.009694051949
3531,20770,,555,3,1740,6,0xd9d54f0f67fde251ab41ffb36579f308b592d905,0.000462355625,0.000052214908,0.009668242876
3535,4809,Ricky,554,3393,4685,10,0xbb73548a0e6f839fb58e9d59969ba6aedecdf5f1,0.000461863824,0.000052159368,0.009657958907
3536,1432,+XP +Kinship,554,3392,4205,10,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,0.000461741042,0.000052145502,0.009655391442
3537,9832,Lord Vader,554,3373,5655,11,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0.000461618328,0.000052131643,0.009652825384
3538,1457,Dalai Lama,554,3316,4880,10,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,0.000461495681,0.000052117792,0.009650260734
3539,753,Daredevil,554,3313,4035,9,0xe88632728ed377f556cb964e6f670f6017d497e4,0.000461373101,0.000052103949,0.009647697490
3540,7084,Maya,554,3253,4840,10,0xc727bff1962590c71a6cb56c6d11f37bee740a5d,0.000461250589,0.000052090114,0.009645135650
3541,2945,COOL UNCLE,554,3215,4185,10,0xedd46a46aa5af54ad3c8a651caee2c75c9f2c325,0.000461128144,0.000052076285,0.009642575214
3542,7206,Aristocles,554,3213,4625,10,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,0.000461005765,0.000052062465,0.009640016180
3543,2674,@GotchiStats,554,3179,4925,10,0xa7f1c77998bae58614be010ad2a806639e280056,0.000460883454,0.000052048652,0.009637458548
3545,1980,DEFI GOTCHI,554,3097,4225,10,0x4eb172821b5bc013269c4f6f6204f092d44197ec,0.000460639032,0.000052021049,0.009632347482
3546,20342,Master Roshi,554,3093,4755,10,0xe5f6dbc39334f3e79c149efb8c8c9c8dec474af1,0.000460516921,0.000052007259,0.009629794046
3547,21350,mclaren,554,3072,4360,10,0x6fcf9d80e2b597f4b3fa764b5626f573a9fc93d3,0.000460394877,0.000051993476,0.009627242007
3548,15881,BRS540/1610kin/2300xp/DDD,554,3019,4200,10,0x852271883ed42cc3f9d9559b05ab4784fc768e93,0.000460272900,0.000051979701,0.009624691363
3549,23132,Captain Aave-Chan-TeamG,554,3014,4145,10,0x3d3d9e2f292ab523d2c518813be4416d1d641621,0.000460150990,0.000051965933,0.009622142113
3550,2027,cobie,554,3004,4510,10,0x795f50722cf5ad82f78dda8dc8f7b235332977c3,0.000460029146,0.000051952173,0.009619594257
3552,1580,AZUL,554,2987,4675,10,0x47d6f96ba098816389db7c87cbf077de7181b853,0.000459785658,0.000051924675,0.009614502719
3553,12021,Forseti,554,2970,3230,9,0x409ceb81bb143a400b02445ca273b37720b7665e,0.000459664014,0.000051910938,0.009611959035
3554,21916,Mr. Kulechov,554,2956,4155,10,0x9b81fcdb243ff7137afcb77209d1d4be9dc3a6b2,0.000459542436,0.000051897208,0.009609416740
3555,17503,Mitsuo,554,2951,3985,9,0x001900845643957d031ecdb3c5fd84ef08f6aaca,0.000459420924,0.000051883485,0.009606875832
3556,7680,Starlight,554,2889,3540,9,0xe88632728ed377f556cb964e6f670f6017d497e4,0.000459299479,0.000051869770,0.009604336310
3557,16668,13,554,2878,2525,8,0x99f6d5197004ffe49e7b3c627ead81cdc3a74283,0.000459178100,0.000051856063,0.009601798173
3558,23878,Star 26,554,2875,4140,10,0xdab73a0b1fe28197942915bfef5b5c321514045f,0.000459056787,0.000051842362,0.009599261421
3559,21347,Hungry Spirit,554,2832,3145,8,0xce3214768474f006c50189d2d9583f19e3791f96,0.000458935541,0.000051828670,0.009596726051
3560,23524,UP,554,2823,4555,10,0x47d6f96ba098816389db7c87cbf077de7181b853,0.000458814360,0.000051814984,0.009594192062
3561,4274,Clairvoyant,554,2800,2150,7,0xbd5f593c86319523e6e8afe60dedbefaedbdb8c9,0.000458693245,0.000051801307,0.009591659454
3562,10388,MYTHDAI,554,2793,4005,9,0x071d217637b6322a7faac6895a9eb00e529d3424,0.000458572197,0.000051787636,0.009589128226
3565,6711,Liv,554,2737,3810,9,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0.000458209446,0.000051746670,0.009581542805
3566,7898,LEONAARDO DA GOTCHI,554,2732,4060,10,0xa540a85fad845fc76a9c9a13c96ae1b1fa12ea07,0.000458088661,0.000051733030,0.009579017083
3568,12700,Dancewithme,554,2709,2410,7,0xa9465d03ba38726277b3e478ac98aa063a0c8d0a,0.000457847287,0.000051705771,0.009573969758
3569,23858,GFA_LILOWKIM,554,2686,2595,8,0xfec90ee4a1ea9ccff0d1971c61fe5a4488594a58,0.000457726699,0.000051692152,0.009571448153
3571,12087,Aave Marie,554,2633,3430,9,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0.000457485718,0.000051664938,0.009566409054
3573,23402,Stick550,554,2615,3635,9,0xeae9c2a2c803becbc81f3a485a7cda9d03e33165,0.000457245000,0.000051637753,0.009561375426
3575,21325,ShankS_2,554,2619,935,5,0xa8119283db3d682482919041db9f22671fd2e771,0.000457004542,0.000051610598,0.009556347262
3576,20477,Griggs,554,2514,2450,8,0x7fbd1e4c9449c2443e0ad17537d77645bd23cc21,0.000456884411,0.000051597031,0.009553835226
3577,21236,Waaky Taaffy,554,2486,4170,10,0xf1950fc03486a502b05f93df1a7a4edc741257c6,0.000456764346,0.000051583472,0.009551324552
3579,12258,BAABIGOTCHI,554,2468,3365,9,0x7540db3e26d453ee6298bbdd263a8e4d88bfbe7f,0.000456524410,0.000051556375,0.009546307287
3581,7216,Thio88,554,2435,1055,5,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0.000456284733,0.000051529308,0.009541295458
3583,14923,Dragrag,554,2424,2870,8,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0.000456045317,0.000051502270,0.009536289057
3584,18926,Martin Grasser,554,2288,2310,7,0x03b16ab6e23bdbeeab719d8e4c49d63674876253,0.000455925706,0.000051488762,0.009533787889
3587,8042,Taylor,554,2212,2630,8,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0.000455567261,0.000051448282,0.009526292501
3588,11285,Dick Stillhard,554,2180,1925,7,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,0.000455447908,0.000051434803,0.009523796740
3589,19402,holy raccoon,554,2236,1720,6,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0.000455328620,0.000051421332,0.009521302328
3590,10361,cc,554,2148,1790,6,0x7b3012531aaed7b48bc9bfbc1cd7e7f20b1bb5b8,0.000455209397,0.000051407867,0.009518809264
3592,15847,Noellie,554,2097,4075,10,0x0e05fc644943aae89dd3fec282c3f86431a7d090,0.000454971143,0.000051380961,0.009513827176
3593,12512,PAAL,554,2059,3190,8,0xb652158f67b9fb39c29412d6f8e1c563ff6724f2,0.000454852112,0.000051367519,0.009511338150
3594,648,M E R E D I T H GANGSTA,554,2045,4275,10,0x124e64c9ed898d4a8b130f6acb76b33e21cd711c,0.000454733146,0.000051354083,0.009508850467
3595,22415,One Hit Wonder,554,2030,3470,9,0x579361d2636152df34db1d6dfd343f5037ddc71d,0.000454614244,0.000051340656,0.009506364126
3598,22278,FVB Stuttgart,554,1832,3385,9,0x1d0542b616c691a002e90a713e7d094c0f8e022d,0.000454257923,0.000051300415,0.009498913149
3599,10077,AKKU VELDORA,554,1796,4010,9,0xe4ea40377d1eca80c5f6d060a18528f3f73b2b61,0.000454139277,0.000051287016,0.009496432167
3600,13744,AZARAEL,554,1794,3280,9,0xe4ea40377d1eca80c5f6d060a18528f3f73b2b61,0.000454020695,0.000051273625,0.009493952522
3601,13191,GLTR ONE,554,1783,2660,8,0xa14c5e8d3b5680db8246b18cf986c54905c2249f,0.000453902177,0.000051260240,0.009491474214
3602,19971,Idioteque,554,1738,3040,8,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,0.000453783723,0.000051246863,0.009488997240
3604,12265,Double Myth  2X Myth,554,1718,4050,10,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0.000453547006,0.000051220130,0.009484047292
3606,20739,Navy Blue,554,1633,3090,8,0xe52af3f93db8280667973ef8770a355a73db6e26,0.000453310544,0.000051193426,0.009479102670
3609,13492,AKKU GENOS,554,1584,3960,9,0xe4ea40377d1eca80c5f6d060a18528f3f73b2b61,0.000452956328,0.000051153423,0.009471695705
3611,9507,Montgomery,554,1381,2295,7,0x0d15764e7f13e780ca0ae83a15a8d819db05ef2b,0.000452720500,0.000051126791,0.009466764361
3613,7106,DUROTAN,554,1065,1505,6,0x60cc02e8f7cc6e90af34c4ac09e05c6099359530,0.000452484926,0.000051100187,0.009461838313
3643,3156,RIP,553,3406,5260,11,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.000448981430,0.000050704529,0.009388577278
3644,4503,Heist,553,3392,5200,11,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.000448865611,0.000050691449,0.009386155396
3645,9612,Bitstamp,553,3327,4820,10,0xc727bff1962590c71a6cb56c6d11f37bee740a5d,0.000448749853,0.000050678376,0.009383734804
3646,2181,Edge,553,3319,4715,10,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.000448634157,0.000050665310,0.009381315500
3647,8226,Mayhem,553,3309,4880,10,0x77427023e70cafd983dabaf3488d8d83ecb15b96,0.000448518522,0.000050652251,0.009378897483
3648,8434,eyc98brs538/xp1500/kin720,553,3281,5070,11,0x852271883ed42cc3f9d9559b05ab4784fc768e93,0.000448402949,0.000050639199,0.009376480751
3649,5508,Konstantin Tsiolkovsky,553,3233,4745,10,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,0.000448287437,0.000050626154,0.009374065305
3650,4433,Mythic Rare UNI team 086,553,3173,4910,10,0xdab73a0b1fe28197942915bfef5b5c321514045f,0.000448171987,0.000050613116,0.009371651142
3653,11061,Nirvana,553,3077,4465,10,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.000447826004,0.000050574044,0.009364416347
3654,19590,WuzziHanappi,553,3075,3260,9,0x79f563398ff8a5a5ff18650e56b9bac8be84bfa5,0.000447710799,0.000050561033,0.009362007309
3655,2840,Daniel Craig,553,3039,3135,8,0x20ec02894d748c59c01b6bf08fe283d7bb75a5d2,0.000447595655,0.000050548030,0.009359599550
3656,11554,Mr. Miyagi,553,3031,4675,10,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0.000447480572,0.000050535033,0.009357193069
3657,15864,Invaasion,553,3030,4335,10,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,0.000447365550,0.000050522043,0.009354787864
3658,12532,pvp star,553,3024,6915,12,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0.000447250589,0.000050509061,0.009352383935
3659,22776,Dai Another Day-TeamG,553,2989,3840,9,0x3d3d9e2f292ab523d2c518813be4416d1d641621,0.000447135689,0.000050496085,0.009349981280
3660,22835,SUPERGECKO,553,2966,4120,10,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,0.000447020850,0.000050483116,0.009347579899
3661,186,Fiat126,553,2927,4215,10,0x6157730c4f8e2092f601460b836530e3252b3120,0.000446906071,0.000050470153,0.009345179791
3662,3441,Zeller,553,2887,4495,10,0x547c0dbd2fc303c8e97475ec072a58de60ec134a,0.000446791354,0.000050457198,0.009342780954
3663,4710,PUMPER,553,2929,1945,7,0x60ed33735c9c29ec2c26b8ec734e36d5b6fa1eab,0.000446676697,0.000050444250,0.009340383387
3664,24149,VRF BE WITH YOU,553,2819,4585,10,0x47d6f96ba098816389db7c87cbf077de7181b853,0.000446562101,0.000050431308,0.009337987090
3665,7056,Doctor Strange,553,2771,3480,9,0xcd8eddd0a27047d53d65f23d483a8a169d54526b,0.000446447566,0.000050418373,0.009335592062
3666,22261,Forin,553,2735,7596,13,0x4d00b44569c615f49f50814e4328f354b89e9efe,0.000446333092,0.000050405445,0.009333198301
3669,15113,TRICK or TREAT,553,2729,4065,10,0x6157730c4f8e2092f601460b836530e3252b3120,0.000445990031,0.000050366703,0.009326024612
3670,19913,Yazoo [Synth],553,2716,4005,9,0x8628d73d3f950abde99739ef34b6cfa10394f579,0.000445875798,0.000050353802,0.009323635910
3671,21431,Fabio,553,2716,4500,10,0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0,0.000445761626,0.000050340909,0.009321248471
3672,22344,Statty ETH,553,2611,2985,8,0xbdc7a955505e20410061744f556f6dec761bfb8f,0.000445647514,0.000050328022,0.009318862293
3673,11580,Vespasian,553,2586,1850,7,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,0.000445533462,0.000050315141,0.009316477375
3675,21284,FIBZ,553,2521,3480,9,0x7540db3e26d453ee6298bbdd263a8e4d88bfbe7f,0.000445305539,0.000050289402,0.009311711317
3677,4599,Wraith,553,2517,4215,10,0xa532f169cee0e551d4da641031ac78fd85461035,0.000445077857,0.000050263689,0.009306950288
3680,11441,Pobody's Nerfect,553,2504,3240,9,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0.000444736783,0.000050225171,0.009299818157
3681,4154,archbishop,553,2468,1480,6,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0.000444623212,0.000050212345,0.009297443286
3685,8493,Layer 0,553,2519,3805,9,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0.000444169525,0.000050161109,0.009287956305
3686,21680,WildFyr,553,2423,4130,10,0xd281f988242c900d67ff2aafabe683b8004ee778,0.000444056252,0.000050148317,0.009285587681
3688,14570,Sheep Attack,553,2408,4110,10,0xd281f988242c900d67ff2aafabe683b8004ee778,0.000443829886,0.000050122753,0.009280854170
3692,20656,Bitter Sweet,553,2381,2970,8,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0.000443377866,0.000050071705,0.009271402071
3693,19225,MythEye Faarmer,553,2459,2880,8,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0.000443265010,0.000050058960,0.009269042150
3694,22255,,553,2346,620,4,0xf0bc763e0a6af4784a36fa102220ff60ec651f9e,0.000443152213,0.000050046221,0.009266683469
3695,16207,Dee Dee,553,2333,1090,5,0xf1950fc03486a502b05f93df1a7a4edc741257c6,0.000443039475,0.000050033490,0.009264326025
3699,20664,KUZEBA,553,2158,2600,8,0xa1d38da3ce3ebe5081e7ad8a0ac2ab5d08541de0,0.000442589115,0.000049982629,0.009254908616
3702,19603,Frog Pond,553,2110,1640,6,0x119b91827df70f4378de9912fdfa101fb40364b8,0.000442251964,0.000049944554,0.009247858514
3705,5799,Distraction,553,2038,2710,8,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0.000441915343,0.000049906539,0.009240819487
3706,7786,Saddam Hussein,553,2028,860,5,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,0.000441803254,0.000049893880,0.009238475602
3709,17290,Hamish McHaaggis,553,1891,3030,8,0x3ca2e945a3bc25399c75f49e9e45d34d897c1041,0.000441467337,0.000049855944,0.009231451300
3710,17806,DUUAS,553,1761,2475,8,0x3b3120e283c08daabb5e3f240e008387ef8a67db,0.000441355482,0.000049843312,0.009229112315
3711,3045,PolyAave,553,1697,2280,7,0x1a08b4d6497fa6d5970bd8f6c72bc5fbc8dd500e,0.000441243685,0.000049830687,0.009226774553
3712,7552,O.G. PWNZ,553,1574,3270,9,0x9c155d672e1d7bb3632cb5602aa004577f3e964a,0.000441131947,0.000049818068,0.009224438013
3713,15549,SATANAEL,553,1558,3875,9,0xe4ea40377d1eca80c5f6d060a18528f3f73b2b61,0.000441020267,0.000049805456,0.009222102693
3715,8770,CRE,553,1488,500,4,0x9028421a2969fb49af5a6e1fc85c24a712485246,0.000440797082,0.000049780251,0.009217435712
3721,4965,Onyx,553,1347,660,4,0x77427023e70cafd983dabaf3488d8d83ecb15b96,0.000440128924,0.000049704794,0.009203463970
3724,24741,MATIC L2 KING,553,1188,3710,9,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0.000439795628,0.000049667154,0.009196494476
3725,11872,Based Aavegotchi,553,1170,1230,5,0x4edb4161d16c89b71aec027930a943c3d4cf0777,0.000439684645,0.000049654621,0.009194173731
3727,24092,RASTAFARIAN SET,553,957,740,4,0x60cc02e8f7cc6e90af34c4ac09e05c6099359530,0.000439462853,0.000049629573,0.009189535865
3729,15187,Puma,553,990,765,4,0x6f48134d8bdeb954ad97525cf0adb9ad446260b1,0.000439241291,0.000049604552,0.009184902826
3730,21204,I Am Legend,553,963,920,5,0x02feb744ca516fd6e41d940ae2d0f7cb6fcb1ac3,0.000439130597,0.000049592051,0.009182588113
3735,24052,Krypto,553,506,1775,6,0xa9465d03ba38726277b3e478ac98aa063a0c8d0a,0.000438577987,0.000049529643,0.009171032585
3738,12217,Barista,553,319,2060,7,0x583a2892742c92672fbcc513ad04307ae315b238,0.000438247110,0.000049492277,0.009164113662
3756,6052,BUTCH 4,552,3432,4200,10,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,0.000436272613,0.000049269292,0.009122825287
3757,5305,O,552,3402,4710,10,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.000436163457,0.000049256965,0.009120542742
3758,9688,Munchies,552,3402,4580,10,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.000436054358,0.000049244644,0.009118261374
3760,8976,You,552,3364,4105,10,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,0.000435836327,0.000049220021,0.009113702171
3761,5084,Get Low,552,3340,4360,10,0xae79077d8d922d071797a7f8849430fed488c005,0.000435727396,0.000049207719,0.009111424333
3762,3659,Degenerate,552,3258,4170,10,0xae79077d8d922d071797a7f8849430fed488c005,0.000435618521,0.000049195424,0.009109147670
3763,9360,Farmin,552,3200,2525,8,0x543d8004afa943344e6fba44e189ed0dd4e71d56,0.000435509702,0.000049183135,0.009106872180
3764,2552,Jasmine,552,3194,4415,10,0x852271883ed42cc3f9d9559b05ab4784fc768e93,0.000435400940,0.000049170852,0.009104597863
3766,236,Terry,552,3133,4795,10,0xfe698c212526f15cc25af671beba14aac309457f,0.000435183583,0.000049146305,0.009100052745
3768,16379,Poliamori,552,3089,4475,10,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.000434966449,0.000049121784,0.009095512306
3770,15347,Boba Aarmy 2,552,3053,4535,10,0xa9be601f305b8f4325568f4c7a89bc94be815a57,0.000434749540,0.000049097288,0.009090976541
