position,gotchiID,name,withSetsRarityScore,kinship,experience,level,originalOwner,originalWeight,weightAmongEligible,reward
3469,23813,Finneas,549,2547,3710,9,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0.004998816620,0.000094734461,0.003508253936
3470,17574,Rare snapshot voter 544,551,2636,3710,9,0xd4ffce70f7c3c6a8d099a587280320586fbe5595,0.004997880195,0.000094716715,0.003507596737
3471,13363,Kevin Hart,468,2921,3710,9,0x6f88d648e83a1a4b2e9d61304c9ce5d1ea9a9ca9,0.004996944215,0.000094698977,0.003506939850
3472,22460,Chuckie,498,2561,3710,9,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0.004996008680,0.000094681247,0.003506283276
3473,11281,Kate,422,2557,3710,9,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0.004995073590,0.000094663526,0.003505627014
3474,24741,MATIC L2 KING,553,1188,3710,9,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0.004994138944,0.000094645813,0.003504971063
3475,7031,RAMBO,526,2719,3710,9,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0.004993204741,0.000094628108,0.003504315424
3476,21046,Fin,472,2547,3710,9,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0.004992270982,0.000094610412,0.003503660096
3477,14390,Bub,476,2574,3710,9,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0.004991337666,0.000094592725,0.003503005079
3478,22976,10 VTD,351,2028,3710,9,0xf1b2caf073b70dca2bf8d540670abc9d7cc76882,0.004990404793,0.000094575046,0.003502350373
3479,24419,GIR,484,2551,3710,9,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0.004989472362,0.000094557375,0.003501695977
3480,13300,Pea,322,2582,3710,9,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0.004988540374,0.000094539712,0.003501041892
3481,22588,Jessica Aalba,528,2510,3705,9,0xd98695e2fce07e908c9f523387b1b1f8eb9d41ec,0.004987608827,0.000094522058,0.003500388117
3482,13776,Ghost.Love,585,2592,3705,9,0x85362d4700d2f8d55d1d779b31b837c863ae3c14,0.004986677722,0.000094504412,0.003499734651
3484,12413,sleeper agent,541,2177,3705,9,0x579361d2636152df34db1d6dfd343f5037ddc71d,0.004984816834,0.000094469146,0.003498428649
3485,13379,Jimmy CrAAck,524,2617,3705,9,0xb71fb919489092f5262cc39235f1bd18f728dd4b,0.004983887051,0.000094451525,0.003497776112
3486,13663,high res,499,2851,3705,9,0x2e21407be0545c706f25490fbba532943fcaed32,0.004982957708,0.000094433913,0.003497123883
3487,18630,-_- DEIFIED-LEVEL -_-,535,2161,3705,9,0x783a3debbf503ae7771e1b61d12ccefbd3320a6a,0.004982028805,0.000094416309,0.003496471963
3488,22851,Pink Laser Eyes,573,2289,3705,9,0x2fa37cb96c19e9b1f9ad060aed00c0cfc727ae39,0.004981100341,0.000094398713,0.003495820352
3489,18516,stonerGotchi,565,1750,3705,9,0xe52af3f93db8280667973ef8770a355a73db6e26,0.004980172317,0.000094381126,0.003495169049
3490,13630,Mime,499,2879,3705,9,0x2e21407be0545c706f25490fbba532943fcaed32,0.004979244731,0.000094363547,0.003494518053
3491,21026,H00k,526,2514,3705,9,0xd98695e2fce07e908c9f523387b1b1f8eb9d41ec,0.004978317584,0.000094345976,0.003493867366
3492,5650,Frogger,499,2872,3705,9,0x3c25ae7dae49b3c24439549928bfc1df60a0ad20,0.004977390874,0.000094328414,0.003493216985
3495,17284,FUD FOMO ALPHA KEK,566,1697,3700,9,0xdf631777df4debcbcd647e85bdcb868b43663ba0,0.004974613372,0.000094275776,0.003491267687
3496,24857,Jack Sparrow,564,2726,3700,9,0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0,0.004973688412,0.000094258247,0.003490618535
3497,8057,Cats,540,1891,3700,9,0x07a009e9e98649bff954cf3032ceb3e21e020f49,0.004972763888,0.000094240726,0.003489969688
3498,16849,Skater with Gun,570,3025,3700,9,0x79d87c8bef0f0620d773983a6be6ddca784ca8a9,0.004971839801,0.000094223213,0.003489321148
3499,14782,Look in 2 My Eye$,525,2615,3700,9,0x472d7e705f3baa44f82bff5b397330015d810828,0.004970916149,0.000094205709,0.003488672914
3500,5744,MoofGotchi,425,2387,3700,9,0xe3570b119b995d087bacb2390ae98d9e45a8c59f,0.004969992933,0.000094188213,0.003488024985
3501,12624,BILBO BAGGINS,575,1257,3700,9,0xdf631777df4debcbcd647e85bdcb868b43663ba0,0.004969070152,0.000094170725,0.003487377361
3502,21280,Orangez,487,2143,3700,9,0x33c01376c5f53a2b9d623b833f2f77f9b118a8c0,0.004968147805,0.000094153245,0.003486730043
3503,1231,4 VTD,547,3280,3690,9,0xf1b2caf073b70dca2bf8d540670abc9d7cc76882,0.004967225893,0.000094135773,0.003486083030
3504,24873,Ritual,533,2629,3690,9,0x2e21407be0545c706f25490fbba532943fcaed32,0.004966304415,0.000094118310,0.003485436321
3505,11478,Xtina,539,2602,3690,9,0xf1950fc03486a502b05f93df1a7a4edc741257c6,0.004965383372,0.000094100855,0.003484789917
3506,12688,Chunk,532,2448,3690,9,0x2848b9f2d4faebaa4838c41071684c70688b455d,0.004964462761,0.000094083408,0.003484143817
3507,14958,Libertyjack-TeamG,592,3006,3690,9,0x3d3d9e2f292ab523d2c518813be4416d1d641621,0.004963542584,0.000094065970,0.003483498021
3508,4756,Crypto,586,3339,3690,9,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,0.004962622839,0.000094048539,0.003482852529
3509,13016,WuzziSchiZzo,551,2415,3690,9,0x79f563398ff8a5a5ff18650e56b9bac8be84bfa5,0.004961703527,0.000094031117,0.003482207340
3510,12741,Healing Gecko,626,1349,3690,9,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0.004960784647,0.000094013703,0.003481562455
3511,24588,Watson,521,2556,3690,9,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0.004959866200,0.000093996297,0.003480917872
3512,5409,Vitalik Buterin,612,2267,3690,9,0x14e495f1c792185c4491b2317a02f3c3c6775c82,0.004958948183,0.000093978899,0.003480273593
3513,16428,Pixel Boo,534,1509,3690,9,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0.004958030598,0.000093961510,0.003479629616
3514,13090,Seinfeld,529,2765,3690,9,0x07a009e9e98649bff954cf3032ceb3e21e020f49,0.004957113444,0.000093944129,0.003478985942
3515,18487,Slash,572,3044,3690,9,0xe88632728ed377f556cb964e6f670f6017d497e4,0.004956196720,0.000093926755,0.003478342570
3516,23494,Pajama Jeans,550,2132,3690,9,0x579361d2636152df34db1d6dfd343f5037ddc71d,0.004955280426,0.000093909390,0.003477699499
3517,7548,Arthas,475,3076,3690,9,0x47d6f96ba098816389db7c87cbf077de7181b853,0.004954364562,0.000093892034,0.003477056731
3518,22795,ALPHA GOTCHI,543,2567,3690,9,0x4eb172821b5bc013269c4f6f6204f092d44197ec,0.004953449128,0.000093874685,0.003476414264
3519,19892,Star-Lord,564,3033,3685,9,0xe88632728ed377f556cb964e6f670f6017d497e4,0.004952534123,0.000093857344,0.003475772098
3520,17447,Iceman,586,3032,3685,9,0xe88632728ed377f556cb964e6f670f6017d497e4,0.004951619548,0.000093840012,0.003475130233
3521,10794,Aace,592,2814,3685,9,0xe6390b6188dedbaf7339672cc4d75ee825b2654e,0.004950705400,0.000093822687,0.003474488669
3522,23531,Sgt. Aave-TeamG,543,2992,3685,9,0x3d3d9e2f292ab523d2c518813be4416d1d641621,0.004949791681,0.000093805371,0.003473847405
3523,12749,PUZZOLINA,530,1868,3685,9,0x54fd0462b48f4758331357239546a799294f0b7c,0.004948878390,0.000093788063,0.003473206442
3524,21446,Quantum,565,2727,3685,9,0x1a760e3a431c8b9c075ed1280c8835a1a0f1651b,0.004947965527,0.000093770763,0.003472565779
3525,8222,Link-TeamG,555,3011,3685,9,0x3d3d9e2f292ab523d2c518813be4416d1d641621,0.004947053091,0.000093753471,0.003471925416
3526,13538,-_- PICHIRRI-GOME -_-,518,2395,3685,9,0x783a3debbf503ae7771e1b61d12ccefbd3320a6a,0.004946141082,0.000093736187,0.003471285353
3527,12473,Bob Sacamano,520,2600,3685,9,0x07a009e9e98649bff954cf3032ceb3e21e020f49,0.004945229499,0.000093718911,0.003470645589
3528,12958,Untamo,536,3002,3680,9,0x70a8c4e53a9078049ca1b2cee477436c8eb61b2d,0.004944318343,0.000093701644,0.003470006124
3529,11615,George Costanza,529,2632,3680,9,0x07a009e9e98649bff954cf3032ceb3e21e020f49,0.004943407613,0.000093684384,0.003469366958
3530,19537,Maalcador,562,3000,3680,9,0x3d3d9e2f292ab523d2c518813be4416d1d641621,0.004942497309,0.000093667133,0.003468728091
3531,14415,Realm killer,545,3001,3680,9,0x70a8c4e53a9078049ca1b2cee477436c8eb61b2d,0.004941587430,0.000093649889,0.003468089523
3532,11658,Aavery-TeamG,569,2997,3680,9,0x3d3d9e2f292ab523d2c518813be4416d1d641621,0.004940677976,0.000093632654,0.003467451253
3533,20044,Kirua,556,3014,3680,9,0x70a8c4e53a9078049ca1b2cee477436c8eb61b2d,0.004939768947,0.000093615426,0.003466813281
3534,11098,Jimmy Butler,507,2726,3680,9,0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0,0.004938860342,0.000093598207,0.003466175607
3535,14661,Caatchy-TeamG,555,2997,3680,9,0x3d3d9e2f292ab523d2c518813be4416d1d641621,0.004937952162,0.000093580996,0.003465538231
3537,16739,Govinda,518,1705,3680,9,0xdf631777df4debcbcd647e85bdcb868b43663ba0,0.004936137072,0.000093546597,0.003464264370
3538,1044,General Nazarov,609,2539,3680,9,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0.004935230162,0.000093529410,0.003463627885
3539,8116,Life's Good,510,2417,3680,9,0xcc2fa07d141d70271effba7701003581348839c2,0.004934323674,0.000093512231,0.003462991697
3540,13900,Hobo Joe,339,2814,3680,9,0xfaff4170e628aef5c5ce84c47ebddb5a99517fe2,0.004933417610,0.000093495060,0.003462355805
3541,15625,Aarcher 6,527,2776,3680,9,0x07a009e9e98649bff954cf3032ceb3e21e020f49,0.004932511967,0.000093477897,0.003461720210
3542,6860,Uni Pop Star,572,3263,3675,9,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,0.004931606747,0.000093460742,0.003461084911
3543,1486,Sissi,532,1258,3675,9,0xbb26bfc9c11a8794be3075c16f3c3ce0dbeb80e3,0.004930701948,0.000093443594,0.003460449908
3544,15918,Sansa,607,3005,3675,9,0xe88632728ed377f556cb964e6f670f6017d497e4,0.004929797570,0.000093426455,0.003459815200
3545,10656,Sofia Vergara,563,2182,3675,9,0x579361d2636152df34db1d6dfd343f5037ddc71d,0.004928893613,0.000093409324,0.003459180788
3546,2396,Genghis,548,2886,3675,9,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,0.004927990077,0.000093392201,0.003458546671
3547,2122,Ommadon,513,1405,3675,9,0x34ee160d57c7c14d018b6f751fafd1060b560db6,0.004927086961,0.000093375085,0.003457912850
3548,18710,Ban,523,2555,3670,9,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0.004926184266,0.000093357978,0.003457279322
3549,23774,Puchu,531,2914,3670,9,0x6f88d648e83a1a4b2e9d61304c9ce5d1ea9a9ca9,0.004925281990,0.000093340879,0.003456646090
3550,13507,Lean,584,2582,3670,9,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0.004924380133,0.000093323787,0.003456013152
3551,11353,Booboo,489,2565,3670,9,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0.004923478695,0.000093306704,0.003455380507
3553,15927,Frank,536,2578,3670,9,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0.004921677076,0.000093272561,0.003454116101
3554,23001,ant,494,2465,3670,9,0xcc2fa07d141d70271effba7701003581348839c2,0.004920776894,0.000093255501,0.003453484338
3555,20769,Night,470,2583,3670,9,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0.004919877130,0.000093238449,0.003452852868
3556,17314,WANDAAGOTCHI LICKY,523,1324,3670,9,0x5cc81f1afa43f8f3c65fc9ce96d5a0568f4e285f,0.004918977783,0.000093221405,0.003452221691
3557,10396,Aarcher 9,528,2449,3670,9,0x07a009e9e98649bff954cf3032ceb3e21e020f49,0.004918078853,0.000093204369,0.003451590807
3558,24586,Eleven,503,2555,3670,9,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0.004917180340,0.000093187341,0.003450960215
3559,10851,Shark,505,2532,3670,9,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0.004916282244,0.000093170321,0.003450329916
3560,12297,lil gotti,533,2281,3670,9,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0.004915384564,0.000093153309,0.003449699909
3561,22099,Squiggles,462,2556,3670,9,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0.004914487300,0.000093136304,0.003449070194
3562,11073,Moon Eyes,435,2682,3670,9,0x795f50722cf5ad82f78dda8dc8f7b235332977c3,0.004913590452,0.000093119308,0.003448440771
3563,10190,SO,487,2519,3670,9,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0.004912694019,0.000093102319,0.003447811639
3564,18603,Amex,527,2578,3670,9,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0.004911798001,0.000093085339,0.003447182799
3565,24853,oof,352,2564,3670,9,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0.004910902398,0.000093068366,0.003446554249
3566,10847,Holy Graail,323,2164,3670,9,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,0.004910007209,0.000093051401,0.003445925991
3567,9884,Arcturus,593,3013,3665,9,0x20906e454a9d20181350630ead131d8dfa21dd3f,0.004909112434,0.000093034443,0.003445298023
3568,9311,chick555,578,2584,3665,9,0xeae9c2a2c803becbc81f3a485a7cda9d03e33165,0.004908218073,0.000093017494,0.003444670345
3570,5588,Zeit,534,3062,3665,9,0x20906e454a9d20181350630ead131d8dfa21dd3f,0.004906430592,0.000092983619,0.003443415860
3571,5003,Keiran Lee,502,1437,3665,9,0x75bbecbc4fa323d304e41dd383f1f1878288db00,0.004905537470,0.000092966693,0.003442789053
3572,18308,Collector,345,2459,3665,9,0xa532f169cee0e551d4da641031ac78fd85461035,0.004904644762,0.000092949775,0.003442162535
3574,14208,black542,555,2636,3660,9,0xeae9c2a2c803becbc81f3a485a7cda9d03e33165,0.004902860581,0.000092915962,0.003440910366
3575,18059,MoonLuca,509,2908,3660,9,0x6f88d648e83a1a4b2e9d61304c9ce5d1ea9a9ca9,0.004901969108,0.000092899067,0.003440284716
3576,12386,Mia Khalifa,595,1345,3660,9,0x75bbecbc4fa323d304e41dd383f1f1878288db00,0.004901078046,0.000092882181,0.003439659354
3577,17415,Little Bastard,540,2645,3660,9,0x543d8004afa943344e6fba44e189ed0dd4e71d56,0.004900187396,0.000092865302,0.003439034280
3578,24173,California,575,2559,3660,9,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0.004899297156,0.000092848430,0.003438409495
3579,21608,Apex Vitalik Visionary,542,2539,3660,9,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0.004898407327,0.000092831567,0.003437784998
3580,21209,Absinthe,561,2693,3660,9,0xe5465ced137ecf8c80bbf7a1e2f2bf457a12a466,0.004897517908,0.000092814711,0.003437160788
3582,1321,,526,3314,3660,9,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,0.004895740299,0.000092781023,0.003435913232
3583,16599,Lean On Me,518,2490,3660,9,0x2d5f86cd294ca6c92189340eaeff41fc63dc66ef,0.004894852108,0.000092764191,0.003435289885
3584,17600,3 Low stats,525,3012,3660,9,0x70a8c4e53a9078049ca1b2cee477436c8eb61b2d,0.004893964327,0.000092747366,0.003434666825
3585,11736,Sailor Cranky Rockfell,500,2696,3660,9,0x543d8004afa943344e6fba44e189ed0dd4e71d56,0.004893076954,0.000092730549,0.003434044052
3586,17893,510BRS/960XP/784KIN EYE96,535,1676,3660,9,0xe52af3f93db8280667973ef8770a355a73db6e26,0.004892189989,0.000092713740,0.003433421565
3587,19703,Cosmo Kramer,532,2708,3660,9,0x07a009e9e98649bff954cf3032ceb3e21e020f49,0.004891303433,0.000092696938,0.003432799365
3588,21066,Dua Lipa,558,2825,3655,9,0x3c25ae7dae49b3c24439549928bfc1df60a0ad20,0.004890417284,0.000092680144,0.003432177450
3589,1265,XP fodder,530,2135,3655,9,0x579361d2636152df34db1d6dfd343f5037ddc71d,0.004889531542,0.000092663358,0.003431555822
3590,19918,Star Lily,545,2431,3655,9,0x2e21407be0545c706f25490fbba532943fcaed32,0.004888646208,0.000092646580,0.003430934479
3591,5712,Woody513,513,2728,3655,9,0xeae9c2a2c803becbc81f3a485a7cda9d03e33165,0.004887761280,0.000092629810,0.003430313422
3593,8947,Big T,533,2781,3655,9,0x60ec766d338d87b9aeed39eeabe5f2b797baceec,0.004885992644,0.000092596291,0.003429072164
3594,11029,Wagie-TeamG,550,3004,3655,9,0x3d3d9e2f292ab523d2c518813be4416d1d641621,0.004885108935,0.000092579544,0.003428451962
3595,24640,decode,564,2718,3650,9,0x7d1368528d8dd105368c91700f1ac30d81628794,0.004884225632,0.000092562804,0.003427832045
3596,6352,Diffuse Loop,603,2858,3650,9,0xeb8c587a8b3bcb23efbf6d4e41c6ac1f90bf5c27,0.004883342734,0.000092546072,0.003427212412
3597,18412,Infinita,534,2443,3650,9,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0.004882460241,0.000092529348,0.003426593063
3598,20261,Spider 2 Y Banana,598,2783,3650,9,0x3c25ae7dae49b3c24439549928bfc1df60a0ad20,0.004881578153,0.000092512631,0.003425973999
3599,10595,Korn Pop,552,2733,3650,9,0xce3214768474f006c50189d2d9583f19e3791f96,0.004880696469,0.000092495922,0.003425355218
3600,15572,Mojito,534,2882,3650,9,0xe5465ced137ecf8c80bbf7a1e2f2bf457a12a466,0.004879815189,0.000092479220,0.003424736721
3601,7953,Joker,534,3299,3650,9,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,0.004878934313,0.000092462526,0.003424118508
3602,24638,Brotato,541,2231,3650,9,0xd281f988242c900d67ff2aafabe683b8004ee778,0.004878053841,0.000092445840,0.003423500577
3604,17205,Aarcher 4,530,2678,3650,9,0x07a009e9e98649bff954cf3032ceb3e21e020f49,0.004876294106,0.000092412491,0.003422265565
3605,11808,Mayari,548,2882,3650,9,0x180f207f8747a966ec94277a69610162d7fa3ff1,0.004875414842,0.000092395828,0.003421648483
3606,8022,Friend's Hot Mom,564,313,3650,9,0x83bb781a2a2ca1fec0350f178c911848811cc440,0.004874535981,0.000092379172,0.003421031684
3607,18319,haunt 2 dai,503,2661,3650,9,0x7d1368528d8dd105368c91700f1ac30d81628794,0.004873657522,0.000092362524,0.003420415166
3608,14088,For Channeling 100%%%,515,2779,3650,9,0x7d1368528d8dd105368c91700f1ac30d81628794,0.004872779464,0.000092345884,0.003419798931
3609,15740,WuzziTien,493,2427,3650,9,0x79f563398ff8a5a5ff18650e56b9bac8be84bfa5,0.004871901809,0.000092329251,0.003419182977
3611,13884,Lil Buck,494,1802,3650,9,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0.004870147700,0.000092296008,0.003417951914
3612,2562,Mr. Narwhal,520,2804,3650,9,0x3c25ae7dae49b3c24439549928bfc1df60a0ad20,0.004869271247,0.000092279398,0.003417336804
3614,24035,For Channeling 100%,495,2379,3650,9,0x7d1368528d8dd105368c91700f1ac30d81628794,0.004867519540,0.000092246201,0.003416107427
3615,12865,Mazinger Z,524,1617,3645,9,0x063d6360bafe1981578e8b359c8176f359e23c26,0.004866644287,0.000092229613,0.003415493160
3616,8568,Scar,617,1657,3645,9,0x77427023e70cafd983dabaf3488d8d83ecb15b96,0.004865769433,0.000092213034,0.003414879173
3617,20861,Gotchinomics,528,3036,3645,9,0xe88632728ed377f556cb964e6f670f6017d497e4,0.004864894978,0.000092196462,0.003414265465
3618,15117,Baratheon,583,3004,3645,9,0xe88632728ed377f556cb964e6f670f6017d497e4,0.004864020922,0.000092179897,0.003413652038
3619,10502,Declan Rice,547,2827,3645,9,0x3c25ae7dae49b3c24439549928bfc1df60a0ad20,0.004863147265,0.000092163340,0.003413038890
3620,21007,Potaato,480,2644,3645,9,0x26bac3547908e923b641c186000585e8ce98f4db,0.004862274006,0.000092146791,0.003412426022
3621,5719,Rollo502,502,2583,3645,9,0xeae9c2a2c803becbc81f3a485a7cda9d03e33165,0.004861401144,0.000092130249,0.003411813434
3622,15414,Teenage Yoda,584,2792,3645,9,0x3c25ae7dae49b3c24439549928bfc1df60a0ad20,0.004860528681,0.000092113714,0.003411201124
3623,14289,Polygogo,517,2831,3645,9,0x3c25ae7dae49b3c24439549928bfc1df60a0ad20,0.004859656614,0.000092097187,0.003410589093
3624,20147,Fonzy-TeamG,527,3011,3645,9,0x3d3d9e2f292ab523d2c518813be4416d1d641621,0.004858784945,0.000092080668,0.003409977341
3625,7735,Gaia,541,2685,3645,9,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0.004857913672,0.000092064156,0.003409365867
3626,11770,12 VTD,465,1962,3645,9,0xf1b2caf073b70dca2bf8d540670abc9d7cc76882,0.004857042796,0.000092047652,0.003408754672
3628,24417,Juicebox Gee,601,2668,3640,9,0x8efc96f7edb7f656a63b3195bf9728782115c4c7,0.004855302233,0.000092014666,0.003407533115
3630,15466,King BTC,533,2747,3640,9,0x24970b51dd29dc2dfa264cd51c41998c68e3d7e6,0.004853563252,0.000091981710,0.003406312668
3631,13383,Black Eyed Peas,524,2744,3640,9,0x24970b51dd29dc2dfa264cd51c41998c68e3d7e6,0.004852694354,0.000091965243,0.003405702861
3632,17721,Morgenshtern,559,2744,3640,9,0x24970b51dd29dc2dfa264cd51c41998c68e3d7e6,0.004851825851,0.000091948784,0.003405093331
3633,11526,brs540 2370xp 1621kinship,551,2236,3640,9,0x579361d2636152df34db1d6dfd343f5037ddc71d,0.004850957742,0.000091932332,0.003404484078
3634,15359,KURT COBAIN,543,1571,3640,9,0x9c155d672e1d7bb3632cb5602aa004577f3e964a,0.004850090028,0.000091915887,0.003403875101
3635,12947,Xeno,506,2548,3640,9,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0.004849222707,0.000091899450,0.003403266401
3637,17873,Sleepy-TeamG,524,2998,3640,9,0x3d3d9e2f292ab523d2c518813be4416d1d641621,0.004847489246,0.000091866599,0.003402049829
3638,21538,Montenegro,569,1537,3640,9,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0.004846623106,0.000091850184,0.003401441957
3640,13302,Eye bags,533,2748,3640,9,0x24970b51dd29dc2dfa264cd51c41998c68e3d7e6,0.004844892002,0.000091817378,0.003400227039
3641,18163,0 eye,486,2634,3640,9,0x7d1368528d8dd105368c91700f1ac30d81628794,0.004844027039,0.000091800985,0.003399619993
3642,10316,Gotchicus,472,2783,3640,9,0x2e21407be0545c706f25490fbba532943fcaed32,0.004843162468,0.000091784601,0.003399013222
3643,13633,Evil Gotchi,519,2743,3640,9,0x24970b51dd29dc2dfa264cd51c41998c68e3d7e6,0.004842298288,0.000091768223,0.003398406726
3644,21667,Vitaliks,518,2747,3640,9,0x07a009e9e98649bff954cf3032ceb3e21e020f49,0.004841434500,0.000091751853,0.003397800505
3645,13152,WuzziSailormoon,496,2497,3640,9,0x79f563398ff8a5a5ff18650e56b9bac8be84bfa5,0.004840571102,0.000091735491,0.003397194558
3646,24041,11 VTD,443,1963,3640,9,0xf1b2caf073b70dca2bf8d540670abc9d7cc76882,0.004839708096,0.000091719136,0.003396588886
3647,16172,Green Goblin,514,2745,3640,9,0x24970b51dd29dc2dfa264cd51c41998c68e3d7e6,0.004838845479,0.000091702788,0.003395983487
3648,23860,REKTGotchi-TeamG,340,2962,3640,9,0x3d3d9e2f292ab523d2c518813be4416d1d641621,0.004837983253,0.000091686447,0.003395378362
3649,15026,~Udacha~,498,2743,3635,9,0x7d9fb540504d8f277099472b89113485f712c546,0.004837121417,0.000091670114,0.003394773511
3650,24013,WANDAAGOTCHI CONAAN,521,1249,3635,9,0x5cc81f1afa43f8f3c65fc9ce96d5a0568f4e285f,0.004836259971,0.000091653789,0.003394168933
3651,10328,Skol,528,2818,3635,9,0x3c25ae7dae49b3c24439549928bfc1df60a0ad20,0.004835398914,0.000091637471,0.003393564629
3652,23679,Garuda Queen,522,2050,3635,9,0x1d0542b616c691a002e90a713e7d094c0f8e022d,0.004834538246,0.000091621160,0.003392960598
3653,10079,MC FREN,574,2824,3635,9,0x3c25ae7dae49b3c24439549928bfc1df60a0ad20,0.004833677966,0.000091604856,0.003392356839
3654,2617,Log4j,524,2972,3635,9,0x3c25ae7dae49b3c24439549928bfc1df60a0ad20,0.004832818075,0.000091588560,0.003391753353
3655,20298,Ultravox [Synth],548,2574,3635,9,0x8628d73d3f950abde99739ef34b6cfa10394f579,0.004831958573,0.000091572271,0.003391150140
3656,23402,Stick550,554,2615,3635,9,0xeae9c2a2c803becbc81f3a485a7cda9d03e33165,0.004831099458,0.000091555990,0.003390547198
3657,10704,Those Eyes WOW,575,2626,3635,9,0xd4ffce70f7c3c6a8d099a587280320586fbe5595,0.004830240731,0.000091539716,0.003389944529
3658,21037,NICKLE EYE,355,1969,3635,9,0xf1950fc03486a502b05f93df1a7a4edc741257c6,0.004829382391,0.000091523449,0.003389342132
3659,20291,!!!,333,2816,3635,9,0x3c25ae7dae49b3c24439549928bfc1df60a0ad20,0.004828524439,0.000091507190,0.003388740006
3660,1292,BASE GOTCHI,562,2886,3630,9,0x4eb172821b5bc013269c4f6f6204f092d44197ec,0.004827666873,0.000091490938,0.003388138152
3661,21126,Coin Geckotchi,596,2725,3630,9,0x07a009e9e98649bff954cf3032ceb3e21e020f49,0.004826809693,0.000091474693,0.003387536569
3662,20509,Apostate,543,2685,3630,9,0x1a760e3a431c8b9c075ed1280c8835a1a0f1651b,0.004825952900,0.000091458456,0.003386935257
3663,13528,GeckoDude,581,2670,3630,9,0x49a338c8a8c92f3f7e5a4700a191bb41595591b2,0.004825096493,0.000091442226,0.003386334216
3664,21560,The KINGship,504,2778,3630,9,0x638dd68ae2a2563645fcaaff2e84910aa21f9ae6,0.004824240472,0.000091426003,0.003385733446
3665,18459,le golden gotchi,528,2631,3630,9,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0.004823384836,0.000091409787,0.003385132946
3666,22385,Leeloo Dallas Multipass,520,2489,3630,9,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0.004822529585,0.000091393579,0.003384532717
3667,10685,Pixie Dust,472,2489,3630,9,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0.004821674719,0.000091377378,0.003383932757
3668,13597,Yatiksara,491,2772,3630,9,0xbb73548a0e6f839fb58e9d59969ba6aedecdf5f1,0.004820820237,0.000091361185,0.003383333068
3669,11510,NEED GREEN,504,2724,3625,9,0x9c155d672e1d7bb3632cb5602aa004577f3e964a,0.004819966140,0.000091344998,0.003382733648
3670,19823,Kendall Jenner,538,2211,3625,9,0x579361d2636152df34db1d6dfd343f5037ddc71d,0.004819112427,0.000091328819,0.003382134497
3671,24469,kill-able,545,2070,3625,9,0x579361d2636152df34db1d6dfd343f5037ddc71d,0.004818259097,0.000091312647,0.003381535616
3672,15823,Gavin Newsom,529,3075,3625,9,0x3c25ae7dae49b3c24439549928bfc1df60a0ad20,0.004817406151,0.000091296483,0.003380937005
3673,12438,Ttt540,544,2568,3625,9,0xeae9c2a2c803becbc81f3a485a7cda9d03e33165,0.004816553589,0.000091280326,0.003380338662
3674,18749,TQQ548,550,2550,3625,9,0xeae9c2a2c803becbc81f3a485a7cda9d03e33165,0.004815701409,0.000091264176,0.003379740587
